source_domain,target_domain,dataset_label
usatoday.com,advertising.usatoday.com,GossipCop_Real
usatoday.com,x.com,GossipCop_Real
usatoday.com,supportlocal.usatoday.com,GossipCop_Real
usatoday.com,imagn.com,GossipCop_Real
usatoday.com,puzzles.usatoday.com,GossipCop_Real
usatoday.com,usatodaystore.com,GossipCop_Real
usatoday.com,threads.net,GossipCop_Real
usatoday.com,witness.usatoday.com,GossipCop_Real
en.wikipedia.org,sv.wikipedia.org,GossipCop_Real
en.wikipedia.org,bg.wikipedia.org,GossipCop_Real
en.wikipedia.org,outsideonline.com,GossipCop_Real
en.wikipedia.org,straitstimes.com,GossipCop_Real
en.wikipedia.org,espn.co.uk,GossipCop_Real
en.wikipedia.org,cbc.ca,GossipCop_Real
en.wikipedia.org,snowkings.co.uk,GossipCop_Real
en.wikipedia.org,people.com,GossipCop_Real
en.wikipedia.org,fa.wikipedia.org,GossipCop_Real
en.wikipedia.org,cs.wikipedia.org,GossipCop_Real
en.wikipedia.org,id.wikipedia.org,GossipCop_Real
en.wikipedia.org,sportsillustrated.cnn.com,GossipCop_Real
en.wikipedia.org,hu.wikipedia.org,GossipCop_Real
en.wikipedia.org,olympics.nbcsports.com,GossipCop_Real
en.wikipedia.org,de.wikipedia.org,GossipCop_Real
en.wikipedia.org,ca.wikipedia.org,GossipCop_Real
en.wikipedia.org,nn.wikipedia.org,GossipCop_Real
en.wikipedia.org,id.oclc.org,GossipCop_Real
en.wikipedia.org,d-nb.info,GossipCop_Real
en.wikipedia.org,stats.wikimedia.org,GossipCop_Real
en.wikipedia.org,ar.wikipedia.org,GossipCop_Real
en.wikipedia.org,data.bnf.fr,GossipCop_Real
en.wikipedia.org,search.worldcat.org,GossipCop_Real
en.wikipedia.org,ast.wikipedia.org,GossipCop_Real
en.wikipedia.org,skiracing.com,GossipCop_Real
en.wikipedia.org,simple.wikipedia.org,GossipCop_Real
en.wikipedia.org,aleph.nkp.cz,GossipCop_Real
en.wikipedia.org,sl.wikipedia.org,GossipCop_Real
en.wikipedia.org,sh.wikipedia.org,GossipCop_Real
en.wikipedia.org,sr.wikipedia.org,GossipCop_Real
en.wikipedia.org,tr.wikipedia.org,GossipCop_Real
en.wikipedia.org,ba.wikipedia.org,GossipCop_Real
en.wikipedia.org,newsweek.com,GossipCop_Real
en.wikipedia.org,id.worldcat.org,GossipCop_Real
en.wikipedia.org,freepages.genealogy.rootsweb.ancestry.com,GossipCop_Real
en.wikipedia.org,ski-db.com,GossipCop_Real
en.wikipedia.org,viaf.org,GossipCop_Real
en.wikipedia.org,wikidata.org,GossipCop_Real
en.wikipedia.org,pl.wikipedia.org,GossipCop_Real
en.wikipedia.org,denver.cbslocal.com,GossipCop_Real
en.wikipedia.org,usmagazine.com,GossipCop_Real
en.wikipedia.org,news.bbc.co.uk,GossipCop_Real
en.wikipedia.org,ur.wikipedia.org,GossipCop_Real
en.wikipedia.org,no.wikipedia.org,GossipCop_Real
en.wikipedia.org,mk.wikipedia.org,GossipCop_Real
en.wikipedia.org,vi.wikipedia.org,GossipCop_Real
en.wikipedia.org,usdaynews.com,GossipCop_Real
en.wikipedia.org,an.wikipedia.org,GossipCop_Real
en.wikipedia.org,nwslsoccer.com,GossipCop_Real
en.wikipedia.org,pa.wikipedia.org,GossipCop_Real
en.wikipedia.org,fis-ski.com,GossipCop_Real
en.wikipedia.org,bbc.co.uk,GossipCop_Real
en.wikipedia.org,idref.fr,GossipCop_Real
en.wikipedia.org,fr.wikipedia.org,GossipCop_Real
en.wikipedia.org,ko.wikipedia.org,GossipCop_Real
en.wikipedia.org,ctvolympics.ca,GossipCop_Real
en.wikipedia.org,arz.wikipedia.org,GossipCop_Real
en.wikipedia.org,lt.wikipedia.org,GossipCop_Real
en.wikipedia.org,mg.wikipedia.org,GossipCop_Real
en.wikipedia.org,eu.usatoday.com,GossipCop_Real
en.wikipedia.org,la.wikipedia.org,GossipCop_Real
en.wikipedia.org,usatoday30.usatoday.com,GossipCop_Real
en.wikipedia.org,ja.wikipedia.org,GossipCop_Real
en.wikipedia.org,web.archive.org,GossipCop_Real
en.wikipedia.org,es.wikipedia.org,GossipCop_Real
en.wikipedia.org,heavy.com,GossipCop_Real
en.wikipedia.org,vol.at,GossipCop_Real
en.wikipedia.org,columbiatribune.com,GossipCop_Real
en.wikipedia.org,hosted.ap.org,GossipCop_Real
en.wikipedia.org,lux.collections.yale.edu,GossipCop_Real
en.wikipedia.org,usatoday.com,GossipCop_Real
en.wikipedia.org,ie.wikipedia.org,GossipCop_Real
en.wikipedia.org,ka.wikipedia.org,GossipCop_Real
en.wikipedia.org,interact.stltoday.com,GossipCop_Real
en.wikipedia.org,cbsnews.com,GossipCop_Real
en.wikipedia.org,hbo.com,GossipCop_Real
en.wikipedia.org,harpercollins.com,GossipCop_Real
en.wikipedia.org,oc.wikipedia.org,GossipCop_Real
en.wikipedia.org,si.com,GossipCop_Real
en.wikipedia.org,isni.org,GossipCop_Real
en.wikipedia.org,nl.wikipedia.org,GossipCop_Real
en.wikipedia.org,he.wikipedia.org,GossipCop_Real
en.wikipedia.org,usskiandsnowboard.org,GossipCop_Real
en.wikipedia.org,ftw.usatoday.com,GossipCop_Real
en.wikipedia.org,vancouver2010.com,GossipCop_Real
en.wikipedia.org,tt.wikipedia.org,GossipCop_Real
en.wikipedia.org,be.wikipedia.org,GossipCop_Real
en.wikipedia.org,gl.wikipedia.org,GossipCop_Real
en.wikipedia.org,it.wikipedia.org,GossipCop_Real
en.wikipedia.org,fisalpine.com,GossipCop_Real
en.wikipedia.org,nytimes.com,GossipCop_Real
en.wikipedia.org,time.com,GossipCop_Real
en.wikipedia.org,lv.wikipedia.org,GossipCop_Real
en.wikipedia.org,uk.wikipedia.org,GossipCop_Real
en.wikipedia.org,youtube.com,GossipCop_Real
en.wikipedia.org,sltrib.com,GossipCop_Real
en.wikipedia.org,developer.wikimedia.org,GossipCop_Real
en.wikipedia.org,tv2.no,GossipCop_Real
en.wikipedia.org,dbn.bn.org.pl,GossipCop_Real
en.wikipedia.org,lindseyvonn.com,GossipCop_Real
en.wikipedia.org,hr.wikipedia.org,GossipCop_Real
en.wikipedia.org,2010.nbcolympics.com,GossipCop_Real
en.wikipedia.org,en.wikiquote.org,GossipCop_Real
en.wikipedia.org,springfieldnewssun.com,GossipCop_Real
en.wikipedia.org,deseretnews.com,GossipCop_Real
en.wikipedia.org,zh.wikipedia.org,GossipCop_Real
en.wikipedia.org,diq.wikipedia.org,GossipCop_Real
en.wikipedia.org,wikimedia.org,GossipCop_Real
en.wikipedia.org,news.yahoo.com,GossipCop_Real
en.wikipedia.org,nbcolympics.com,GossipCop_Real
en.wikipedia.org,foundation.wikimedia.org,GossipCop_Real
en.wikipedia.org,olympedia.org,GossipCop_Real
en.wikipedia.org,sco.wikipedia.org,GossipCop_Real
en.wikipedia.org,fi.wikipedia.org,GossipCop_Real
en.wikipedia.org,nbcnews.com,GossipCop_Real
en.wikipedia.org,deutsche-digitale-bibliothek.de,GossipCop_Real
en.wikipedia.org,eu.wikipedia.org,GossipCop_Real
en.wikipedia.org,laureus.com,GossipCop_Real
en.wikipedia.org,deadline.com,GossipCop_Real
en.wikipedia.org,commons.wikimedia.org,GossipCop_Real
en.wikipedia.org,ci.nii.ac.jp,GossipCop_Real
en.wikipedia.org,mediawiki.org,GossipCop_Real
en.wikipedia.org,latimes.com,GossipCop_Real
en.wikipedia.org,zh-yue.wikipedia.org,GossipCop_Real
en.wikipedia.org,espn.com,GossipCop_Real
en.wikipedia.org,tmz.com,GossipCop_Real
en.wikipedia.org,donate.wikimedia.org,GossipCop_Real
en.wikipedia.org,calgarysun.com,GossipCop_Real
en.wikipedia.org,celebmojo.com,GossipCop_Real
en.wikipedia.org,el.wikipedia.org,GossipCop_Real
en.wikipedia.org,foxnews.com,GossipCop_Real
en.wikipedia.org,olympics.com,GossipCop_Real
en.wikipedia.org,sport.orf.at,GossipCop_Real
en.wikipedia.org,ghostarchive.org,GossipCop_Real
en.wikipedia.org,cnn.com,GossipCop_Real
en.wikipedia.org,ro.wikipedia.org,GossipCop_Real
en.wikipedia.org,id.loc.gov,GossipCop_Real
en.wikipedia.org,pt.wikipedia.org,GossipCop_Real
en.wikipedia.org,vogue.com,GossipCop_Real
en.wikipedia.org,edition.cnn.com,GossipCop_Real
en.wikipedia.org,abcnews.go.com,GossipCop_Real
en.wikipedia.org,miamiherald.com,GossipCop_Real
en.wikipedia.org,wikimediafoundation.org,GossipCop_Real
en.wikipedia.org,alpecimbrafischicup.wixsite.com,GossipCop_Real
en.wikipedia.org,ru.wikipedia.org,GossipCop_Real
en.wikipedia.org,theguardian.com,GossipCop_Real
en.wikipedia.org,et.wikipedia.org,GossipCop_Real
en.wikipedia.org,sports.yahoo.com,GossipCop_Real
en.wikipedia.org,mercurynews.com,GossipCop_Real
en.wikipedia.org,sk.wikipedia.org,GossipCop_Real
en.wikipedia.org,trofeotopolino.net,GossipCop_Real
en.wikipedia.org,maxim.com,GossipCop_Real
en.wikipedia.org,catalogue.bnf.fr,GossipCop_Real
harpersbazaar.com,store.harpersbazaar.com,GossipCop_Real
harpersbazaar.com,service.harpersbazaar.com,GossipCop_Real
harpersbazaar.com,sweepstakes.harpersbazaar.com,GossipCop_Real
harpersbazaar.com,youtube.com,GossipCop_Real
harpersbazaar.com,tiktok.com,GossipCop_Real
harpersbazaar.com,subscribe.hearstmags.com,GossipCop_Real
harpersbazaar.com,x.com,GossipCop_Real
dailymail.co.uk,thisismoney.co.uk,GossipCop_Real
dailymail.co.uk,creative.dailymail.co.uk,GossipCop_Real
dailymail.co.uk,dmgmedia.co.uk,GossipCop_Real
dailymail.co.uk,mailsubscriptions.co.uk,GossipCop_Real
dailymail.co.uk,mailtravel.co.uk,GossipCop_Real
dailymail.co.uk,metro.co.uk,GossipCop_Real
dailymail.co.uk,mailmetromedia.co.uk,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,foundationforwomenscancer.org,GossipCop_Real
people.com,skincancer.org,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
cosmopolitan.com,join.cosmopolitan.com,GossipCop_Real
cosmopolitan.com,eevd.fa.us6.oraclecloud.com,GossipCop_Real
cosmopolitan.com,tiktok.com,GossipCop_Real
cosmopolitan.com,eonline.com,GossipCop_Real
cosmopolitan.com,subscribe.hearstmags.com,GossipCop_Real
cosmopolitan.com,x.com,GossipCop_Real
cosmopolitan.com,membership.cosmopolitan.com,GossipCop_Real
cosmopolitan.com,people.com,GossipCop_Real
cosmopolitan.com,youtube.com,GossipCop_Real
greys.fandom.com,auth.fandom.com,GossipCop_Real
greys.fandom.com,tvguide.com,GossipCop_Real
greys.fandom.com,apps.apple.com,GossipCop_Real
greys.fandom.com,metacritic.com,GossipCop_Real
greys.fandom.com,fandom.zendesk.com,GossipCop_Real
greys.fandom.com,play.google.com,GossipCop_Real
greys.fandom.com,static.wikia.nocookie.net,GossipCop_Real
greys.fandom.com,greysanatomy.fandom.com,GossipCop_Real
greys.fandom.com,about.fandom.com,GossipCop_Real
greys.fandom.com,fandom.com,GossipCop_Real
greys.fandom.com,behindthename.com,GossipCop_Real
greys.fandom.com,youtube.com,GossipCop_Real
greys.fandom.com,fanatical.com,GossipCop_Real
en.wikipedia.org,developer.wikimedia.org,GossipCop_Real
en.wikipedia.org,variety.com,GossipCop_Real
en.wikipedia.org,mediawiki.org,GossipCop_Real
en.wikipedia.org,people.com,GossipCop_Real
en.wikipedia.org,wikimedia.org,GossipCop_Real
en.wikipedia.org,foundation.wikimedia.org,GossipCop_Real
en.wikipedia.org,donate.wikimedia.org,GossipCop_Real
en.wikipedia.org,tasteofcountry.com,GossipCop_Real
en.wikipedia.org,stats.wikimedia.org,GossipCop_Real
en.wikipedia.org,wikidata.org,GossipCop_Real
en.wikipedia.org,wikimediafoundation.org,GossipCop_Real
en.wikipedia.org,tennessean.com,GossipCop_Real
en.wikipedia.org,billboard.com,GossipCop_Real
upi.com,x.com,GossipCop_Real
upi.com,about.upi.com,GossipCop_Real
upi.com,people.com,GossipCop_Real
marriedwiki.com,eonline.com,GossipCop_Real
abcnews.go.com,nielsen.com,GossipCop_Real
abcnews.go.com,disneyplus.com,GossipCop_Real
vanityfair.com,aboutads.info,GossipCop_Real
vanityfair.com,youtube.com,GossipCop_Real
vanityfair.com,condenaststore.com,GossipCop_Real
vanityfair.com,deadline.com,GossipCop_Real
vanityfair.com,revistavanityfair.es,GossipCop_Real
vanityfair.com,vanityfair.fr,GossipCop_Real
vanityfair.com,shop.vanityfair.com,GossipCop_Real
vanityfair.com,vanityfair.it,GossipCop_Real
vanityfair.com,archive.vanityfair.com,GossipCop_Real
theverge.com,youtube.com,GossipCop_Real
theverge.com,policies.google.com,GossipCop_Real
theverge.com,tiktok.com,GossipCop_Real
theverge.com,voxmedia.com,GossipCop_Real
theverge.com,threads.net,GossipCop_Real
theverge.com,shop.theverge.com,GossipCop_Real
theverge.com,status.voxmedia.com,GossipCop_Real
popculture.com,x.com,GossipCop_Real
popculture.com,eonline.com,GossipCop_Real
popculture.com,youtube.com,GossipCop_Real
gossipbucket.com,tumblr.com,GossipCop_Real
gossipbucket.com,ecotopical.com,GossipCop_Real
gossipbucket.com,technewstube.com,GossipCop_Real
gossipbucket.com,politomix.com,GossipCop_Real
gossipbucket.com,glasswave.co,GossipCop_Real
gossipbucket.com,feeds.eonline.com,GossipCop_Real
gossipbucket.com,machash.com,GossipCop_Real
gossipbucket.com,newsbudz.com,GossipCop_Real
gossipbucket.com,pcar.club,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,amazon.com,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
aol.com,goodhousekeeping.com,GossipCop_Real
aol.com,aol.it,GossipCop_Real
aol.com,oidc.www.aol.com,GossipCop_Real
aol.com,aol.uservoice.com,GossipCop_Real
aol.com,guce.aol.com,GossipCop_Real
aol.com,adtech.yahooinc.com,GossipCop_Real
aol.com,share.flipboard.com,GossipCop_Real
aol.com,help.aol.com,GossipCop_Real
aol.com,mail.aol.com,GossipCop_Real
aol.com,usatoday.com,GossipCop_Real
aol.com,cbsnews.com,GossipCop_Real
aol.com,app.appsflyer.com,GossipCop_Real
aol.com,finance.yahoo.com,GossipCop_Real
aol.com,apnews.com,GossipCop_Real
aol.com,nbcuniversal.com,GossipCop_Real
aol.com,ap.org,GossipCop_Real
aol.com,variety.com,GossipCop_Real
aol.com,purewow.com,GossipCop_Real
aol.com,people.com,GossipCop_Real
aol.com,legal.yahoo.com,GossipCop_Real
aol.com,reuters.com,GossipCop_Real
aol.com,dailymail.co.uk,GossipCop_Real
aol.com,yahooinc.com,GossipCop_Real
aol.com,login.aol.com,GossipCop_Real
aol.com,info.wrightsmedia.com,GossipCop_Real
aol.com,tvinsider.com,GossipCop_Real
aol.com,allrecipes.com,GossipCop_Real
buzzfeed.com,advertise.buzzfeed.com,GossipCop_Real
buzzfeed.com,bsky.app,GossipCop_Real
buzzfeed.com,tasty.co,GossipCop_Real
buzzfeed.com,anrdoezrs.net,GossipCop_Real
buzzfeed.com,youtube.com,GossipCop_Real
buzzfeed.com,buzzfeednews.com,GossipCop_Real
buzzfeed.com,investors.buzzfeed.com,GossipCop_Real
indy100.com,conversations.indy100.com,GossipCop_Real
us.blastingnews.com,thetrustproject.org,GossipCop_Real
us.blastingnews.com,blastingnews.com,GossipCop_Real
vanityfair.com,aboutads.info,GossipCop_Real
vanityfair.com,youtube.com,GossipCop_Real
vanityfair.com,screencrush.com,GossipCop_Real
vanityfair.com,hulu.com,GossipCop_Real
vanityfair.com,etonline.com,GossipCop_Real
vanityfair.com,condenaststore.com,GossipCop_Real
vanityfair.com,revistavanityfair.es,GossipCop_Real
vanityfair.com,vanityfair.it,GossipCop_Real
vanityfair.com,variety.com,GossipCop_Real
vanityfair.com,vanityfair.fr,GossipCop_Real
vanityfair.com,nbc.com,GossipCop_Real
vanityfair.com,theatlantic.com,GossipCop_Real
vanityfair.com,shop.vanityfair.com,GossipCop_Real
vanityfair.com,vulture.com,GossipCop_Real
vanityfair.com,archive.vanityfair.com,GossipCop_Real
metro.co.uk,dmgmedia.co.uk,GossipCop_Real
metro.co.uk,discountcode.metro.co.uk,GossipCop_Real
metro.co.uk,mailmetromedia.co.uk,GossipCop_Real
metro.co.uk,tiktok.com,GossipCop_Real
metro.co.uk,youronlinechoices.com,GossipCop_Real
metro.co.uk,dailymail.co.uk,GossipCop_Real
metro.co.uk,members.metro.co.uk,GossipCop_Real
metro.co.uk,videojs.com,GossipCop_Real
metro.co.uk,x.com,GossipCop_Real
metro.co.uk,vip.wordpress.com,GossipCop_Real
metro.co.uk,esquire.com,GossipCop_Real
metro.co.uk,freegames.metro.co.uk,GossipCop_Real
endofound.org,give.endofound.org,GossipCop_Real
endofound.org,endonews.com,GossipCop_Real
endofound.org,flickr.com,GossipCop_Real
endofound.org,dominomedia.com,GossipCop_Real
endofound.org,vogue.com,GossipCop_Real
endofound.org,youtube.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
thewrap.com,view.flipdocs.com,GossipCop_Real
thewrap.com,youtube.com,GossipCop_Real
thewrap.com,youradchoices.com,GossipCop_Real
thewrap.com,pro.thewrap.com,GossipCop_Real
dailymail.co.uk,thisismoney.co.uk,GossipCop_Real
dailymail.co.uk,creative.dailymail.co.uk,GossipCop_Real
dailymail.co.uk,dmgmedia.co.uk,GossipCop_Real
dailymail.co.uk,mailsubscriptions.co.uk,GossipCop_Real
dailymail.co.uk,mailtravel.co.uk,GossipCop_Real
dailymail.co.uk,metro.co.uk,GossipCop_Real
dailymail.co.uk,mailmetromedia.co.uk,GossipCop_Real
etonline.com,viacomcbs.legal,GossipCop_Real
etonline.com,youtube.com,GossipCop_Real
etonline.com,cbs.com,GossipCop_Real
etonline.com,cbsinteractive.com,GossipCop_Real
intouchweekly.com,shop.getspecialissues.com,GossipCop_Real
intouchweekly.com,appmagshop.us,GossipCop_Real
intouchweekly.com,accounts.google.com,GossipCop_Real
intouchweekly.com,accelerate360.com,GossipCop_Real
intouchweekly.com,eonline.com,GossipCop_Real
intouchweekly.com,my.intouchweekly.com,GossipCop_Real
usatoday.com,account.usatoday.com,GossipCop_Real
usatoday.com,flipboard.com,GossipCop_Real
usatoday.com,10best.usatoday.com,GossipCop_Real
usatoday.com,classifieds.usatoday.com,GossipCop_Real
usatoday.com,itunes.apple.com,GossipCop_Real
usatoday.com,southernkitchen.com,GossipCop_Real
usatoday.com,content-static.usatoday.com,GossipCop_Real
usatoday.com,login.usatoday.com,GossipCop_Real
usatoday.com,user.usatoday.com,GossipCop_Real
usatoday.com,help.usatoday.com,GossipCop_Real
usatoday.com,profile.usatoday.com,GossipCop_Real
usatoday.com,studiogci.com,GossipCop_Real
usatoday.com,newstips.usatoday.com,GossipCop_Real
usatoday.com,onlinestore.usatoday.com,GossipCop_Real
usatoday.com,savings.usatoday.com,GossipCop_Real
usatoday.com,youtube.com,GossipCop_Real
usatoday.com,offers.usatoday.com,GossipCop_Real
usatoday.com,subscribe.usatoday.com,GossipCop_Real
usatoday.com,cm.usatoday.com,GossipCop_Real
usatoday.com,advertising.usatoday.com,GossipCop_Real
usatoday.com,x.com,GossipCop_Real
usatoday.com,supportlocal.usatoday.com,GossipCop_Real
usatoday.com,imagn.com,GossipCop_Real
usatoday.com,puzzles.usatoday.com,GossipCop_Real
usatoday.com,usatodaystore.com,GossipCop_Real
usatoday.com,threads.net,GossipCop_Real
usatoday.com,witness.usatoday.com,GossipCop_Real
vividseats.com,support.vividseats.com,GossipCop_Real
vividseats.com,corporate.vividseats.com,GossipCop_Real
vividseats.com,investors.vividseats.com,GossipCop_Real
aol.com,goodhousekeeping.com,GossipCop_Real
aol.com,vogue.com,GossipCop_Real
aol.com,aol.it,GossipCop_Real
aol.com,oidc.www.aol.com,GossipCop_Real
aol.com,aol.uservoice.com,GossipCop_Real
aol.com,guce.aol.com,GossipCop_Real
aol.com,adtech.yahooinc.com,GossipCop_Real
aol.com,share.flipboard.com,GossipCop_Real
aol.com,help.aol.com,GossipCop_Real
aol.com,mail.aol.com,GossipCop_Real
aol.com,usatoday.com,GossipCop_Real
aol.com,cbsnews.com,GossipCop_Real
aol.com,app.appsflyer.com,GossipCop_Real
aol.com,finance.yahoo.com,GossipCop_Real
aol.com,apnews.com,GossipCop_Real
aol.com,nbcuniversal.com,GossipCop_Real
aol.com,ap.org,GossipCop_Real
aol.com,legal.yahoo.com,GossipCop_Real
aol.com,people.com,GossipCop_Real
aol.com,yahooinc.com,GossipCop_Real
aol.com,login.aol.com,GossipCop_Real
aol.com,info.wrightsmedia.com,GossipCop_Real
aol.com,allrecipes.com,GossipCop_Real
billboard.com,artforum.com,GossipCop_Real
billboard.com,theflowspace.com,GossipCop_Real
billboard.com,vibe.com,GossipCop_Real
billboard.com,artnews.com,GossipCop_Real
billboard.com,soaps.sheknows.com,GossipCop_Real
billboard.com,rollingstone.com,GossipCop_Real
billboard.com,youtube.com,GossipCop_Real
billboard.com,blogher.com,GossipCop_Real
billboard.com,indiewire.com,GossipCop_Real
billboard.com,cloud.email.billboard.com,GossipCop_Real
billboard.com,enriqueiglesias.com,GossipCop_Real
billboard.com,billboardevents.com,GossipCop_Real
billboard.com,share.flipboard.com,GossipCop_Real
billboard.com,goldderby.com,GossipCop_Real
billboard.com,policies.google.com,GossipCop_Real
billboard.com,pmc.com,GossipCop_Real
billboard.com,sheknows.com,GossipCop_Real
billboard.com,stylecaster.com,GossipCop_Real
billboard.com,shop.billboard.com,GossipCop_Real
billboard.com,hollywoodreporter.com,GossipCop_Real
billboard.com,tvline.com,GossipCop_Real
billboard.com,tumblr.com,GossipCop_Real
billboard.com,magazineshop.us,GossipCop_Real
billboard.com,sportico.com,GossipCop_Real
billboard.com,vip.wordpress.com,GossipCop_Real
billboard.com,deadline.com,GossipCop_Real
billboard.com,sourcingjournal.com,GossipCop_Real
billboard.com,variety.com,GossipCop_Real
billboard.com,optout.aboutads.info,GossipCop_Real
billboard.com,wwd.com,GossipCop_Real
radaronline.com,google.com,GossipCop_Real
radaronline.com,share.flipboard.com,GossipCop_Real
radaronline.com,flipboard.com,GossipCop_Real
radaronline.com,newsbreak.com,GossipCop_Real
radaronline.com,m.youtube.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,pages.email.people.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
independent.co.uk,independentadvertising.com,GossipCop_Real
independent.co.uk,api.whatsapp.com,GossipCop_Real
independent.co.uk,independentespanol.com,GossipCop_Real
independent.co.uk,indy100.com,GossipCop_Real
independent.co.uk,standard.co.uk,GossipCop_Real
independent.co.uk,latimes.com,GossipCop_Real
independent.co.uk,independenturdu.com,GossipCop_Real
independent.co.uk,indyturk.com,GossipCop_Real
independent.co.uk,independentarabia.com,GossipCop_Real
independent.co.uk,independentpersian.com,GossipCop_Real
rollingstone.com,indiewire.com,GossipCop_Real
rollingstone.com,goldderby.com,GossipCop_Real
rollingstone.com,pmc.com,GossipCop_Real
rollingstone.com,stylecaster.com,GossipCop_Real
rollingstone.com,tiktok.com,GossipCop_Real
rollingstone.com,sheknows.com,GossipCop_Real
rollingstone.com,hollywoodreporter.com,GossipCop_Real
rollingstone.com,sportico.com,GossipCop_Real
rollingstone.com,tvline.com,GossipCop_Real
rollingstone.com,vip.wordpress.com,GossipCop_Real
rollingstone.com,sourcingjournal.com,GossipCop_Real
rollingstone.com,variety.com,GossipCop_Real
rollingstone.com,optout.aboutads.info,GossipCop_Real
rollingstone.com,deadline.com,GossipCop_Real
rollingstone.com,nydailynews.com,GossipCop_Real
rollingstone.com,theflowspace.com,GossipCop_Real
rollingstone.com,wwd.com,GossipCop_Real
rollingstone.com,artforum.com,GossipCop_Real
rollingstone.com,billboard.com,GossipCop_Real
rollingstone.com,vibe.com,GossipCop_Real
rollingstone.com,brandstudio.rollingstone.com,GossipCop_Real
rollingstone.com,nytimes.com,GossipCop_Real
rollingstone.com,artnews.com,GossipCop_Real
rollingstone.com,soaps.sheknows.com,GossipCop_Real
rollingstone.com,blogher.com,GossipCop_Real
rollingstone.com,youtube.com,GossipCop_Real
usmagazine.com,amazon.com,GossipCop_Real
usmagazine.com,order.usmagazine.com,GossipCop_Real
usmagazine.com,youtube.com,GossipCop_Real
usmagazine.com,tiktok.com,GossipCop_Real
usmagazine.com,my.usmagazine.com,GossipCop_Real
usmagazine.com,appmagshop.us,GossipCop_Real
usmagazine.com,accelerate360.com,GossipCop_Real
usmagazine.com,apple.news,GossipCop_Real
usmagazine.com,eonline.com,GossipCop_Real
usmagazine.com,wpvip.com,GossipCop_Real
usmagazine.com,news.google.com,GossipCop_Real
usmagazine.com,whatsapp.com,GossipCop_Real
usmagazine.com,x.com,GossipCop_Real
usmagazine.com,accounts.google.com,GossipCop_Real
usmagazine.com,tmz.com,GossipCop_Real
usmagazine.com,magazineshop.us,GossipCop_Real
en.wikipedia.org,rottentomatoes.com,GossipCop_Real
en.wikipedia.org,bloomberg.com,GossipCop_Real
en.wikipedia.org,hy.wikipedia.org,GossipCop_Real
en.wikipedia.org,sv.wikipedia.org,GossipCop_Real
en.wikipedia.org,bg.wikipedia.org,GossipCop_Real
en.wikipedia.org,ew.com,GossipCop_Real
en.wikipedia.org,emmys.com,GossipCop_Real
en.wikipedia.org,azb.wikipedia.org,GossipCop_Real
en.wikipedia.org,denison.edu,GossipCop_Real
en.wikipedia.org,ign.com,GossipCop_Real
en.wikipedia.org,featuresblogs.chicagotribune.com,GossipCop_Real
en.wikipedia.org,people.com,GossipCop_Real
en.wikipedia.org,cs.wikipedia.org,GossipCop_Real
en.wikipedia.org,fa.wikipedia.org,GossipCop_Real
en.wikipedia.org,id.wikipedia.org,GossipCop_Real
en.wikipedia.org,lod.nl.go.kr,GossipCop_Real
en.wikipedia.org,insidebayarea.com,GossipCop_Real
en.wikipedia.org,hu.wikipedia.org,GossipCop_Real
en.wikipedia.org,charitybuzz.com,GossipCop_Real
en.wikipedia.org,de.wikipedia.org,GossipCop_Real
en.wikipedia.org,ca.wikipedia.org,GossipCop_Real
en.wikipedia.org,id.oclc.org,GossipCop_Real
en.wikipedia.org,d-nb.info,GossipCop_Real
en.wikipedia.org,stats.wikimedia.org,GossipCop_Real
en.wikipedia.org,msn.com,GossipCop_Real
en.wikipedia.org,player.fm,GossipCop_Real
en.wikipedia.org,tcm.com,GossipCop_Real
en.wikipedia.org,ar.wikipedia.org,GossipCop_Real
en.wikipedia.org,qctimes.com,GossipCop_Real
en.wikipedia.org,data.bnf.fr,GossipCop_Real
en.wikipedia.org,ast.wikipedia.org,GossipCop_Real
en.wikipedia.org,web.stanford.edu,GossipCop_Real
en.wikipedia.org,slashfilm.com,GossipCop_Real
en.wikipedia.org,te.wikipedia.org,GossipCop_Real
en.wikipedia.org,da.wikipedia.org,GossipCop_Real
